source_file,informacion_personal_nombre_y_apellidos,informacion_personal_estado_civil,informacion_personal_regimen_economico_matrimonial,informacion_personal_fecha_eleccion,informacion_personal_fecha_presentacion_credencial,informacion_personal_cargo,informacion_personal_circunscripcion,facebook,instagram,twitter,website,rentas_percibidas_percepciones_salariales,rentas_percibidas_dividendos_y_participaciones,rentas_percibidas_intereses_financieros,rentas_percibidas_otras_rentas,irpf_cantidad_pagada,bienes_patrimoniales_inmuebles_urbanos,bienes_patrimoniales_inmuebles_rusticos,bienes_patrimoniales_bienes_sociedades_no_cotizadas,depositos_y_cuentas_cuentas,otros_bienes_y_derechos_deuda_publica_y_valores,otros_bienes_y_derechos_acciones_y_participaciones,otros_bienes_y_derechos_sociedades_participadas_mas_5_por_ciento,vehiculos,otros_bienes_no_declarados_anteriormente,deudas_y_obligaciones,observaciones,deputy_id,photo_path,logo_path,hemiciclo_path,name_slug,scraped_salary
deputy_194_assets_000185_000_e_0000793_20230809.json,IGNACIO HOCES ÍNIGUEZ,SOLTERO,,23/07/2023,9/08/2023,Diputado,BADAJOZ,,,https://twitter.com/Ignacio_Hoces,,"[{""concepto"": ""Retribuciones dinerarias (bruto)"", ""euros"": 89056.78}]",[],[],[],24817.13,[],[],[],"[{""tipo"": ""Cuenta corriente"", ""saldo"": 262425.67}]",[],[],[],[],[],[],,194,fotos_diputados\deputy_194.jpg,Logo_partidos\deputy_0194.jpg,hemiciclo\hemi_0194_2612.gif,ignacio-hoces-iniguez,91261.66
deputy_195_assets_000182_000_e_0000776_20230809.json,ROBERTO GARCÍA MORÍS,CASADO,SEPARACIÓN DE BIENES,23/07/2023,09/08/2023,Senador,ASTURIAS,,,https://twitter.com/MorisSiero,,[],[],[],[],14057.9,"[{""clase"": ""VIVIENDA CON GARAJE"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""1990"", ""derecho"": ""HERENCIA"", ""participacion"": ""MULTIPROPIEDAD (25%)""}, {""clase"": ""APARTAMENTO"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""HERENCIA"", ""participacion"": ""MULTIPROPIEDAD (50%)""}, {""clase"": ""VIVIENDA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2015"", ""derecho"": ""HERENCIA"", ""participacion"": ""MULTIPROPIEDAD (50%)""}]","[{""clase"": ""FINCA RÚSTICA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""1990"", ""derecho"": ""HERENCIA"", ""participacion"": ""MULTIPROPIEDAD (25%)""}, {""clase"": ""FINCAS RÚSTICAS"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""HERENCIA"", ""participacion"": ""MULTIPROPIEDAD (50%)""}, {""clase"": ""FINCA RÚSTICA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2016"", ""derecho"": ""HERENCIA"", ""participacion"": ""MULTIPROPIEDAD (50%)""}]",[],"[{""descripcion"": ""5 CUENTAS CORRIENTES EN DIFERENTES ENTIDADES BANCARIAS"", ""saldo"": 17215.83}]",[],[],[],"[{""fecha_adquisicion"": ""2007"", ""descripcion"": ""VEHÍCULO TOYOTA YARIS SOL""}, {""fecha_adquisicion"": ""2012"", ""descripcion"": ""VEHÍCULO MERCEDES CLASE A""}]",[],"[{""descripcion"": ""PRESTAMO HIPOTECARIO"", ""fecha_concesion"": ""22/03/2023"", ""importe_concedido"": 60000, ""saldo_pendiente"": 55165.6}]",MICROCRÉDITO PSOE,195,fotos_diputados\deputy_195.jpg,Logo_partidos\deputy_0195.jpg,hemiciclo\hemi_0195_1411.gif,roberto-garcia-moris,91261.66
deputy_195_assets_000182_001_e_0042408_20241002.json,ROBERTO GARCÍA MORÍS,CASADO,SEPARACIÓN DE BIENES,23/07/2023,09/08/2023,Diputado,A,,,https://twitter.com/MorisSiero,,[],[],[],[],13382.58,"[{""clase"": ""VIVIENDA CON GARAJE"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""1990"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (25%)""}, {""clase"": ""APARTAMENTO"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}, {""clase"": ""VIVIENDA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2015"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}, {""clase"": ""PISO CON GARAJE"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2024"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}, {""clase"": ""VIVIENDA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2024"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}, {""clase"": ""SOLAR"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2024"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}]","[{""clase"": ""FINCA RÚSTICA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""1990"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (25%)""}, {""clase"": ""FINCAS RÚSTICAS"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}, {""clase"": ""FINCA RÚSTICA FINCAS RÚSTICAS"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2016 2024"", ""derecho"": ""HERENCIA MULTIPROPIEDAD (50%)""}]",[],"[{""descripcion"": ""5 CUENTAS CORRIENTES EN DIFERENTES ENTIDADES BANCARIAS"", ""saldo"": 16284.01}]",[],[],[],"[{""fecha_adquisicion"": ""2007"", ""descripcion"": ""VEHÍCULO TOYOTA YARIS SOL""}, {""fecha_adquisicion"": ""2012"", ""descripcion"": ""VEHÍCULO MERCEDES CLASE A""}, {""fecha_adquisicion"": ""2024"", ""descripcion"": ""VEHÍCULO MERCEDES CLASE B""}]",[],"[{""descripcion"": ""PRESTAMO HIPOTECARIO"", ""fecha_concesion"": ""22/03/2023"", ""importe_concedido"": 60000, ""saldo_pendiente"": 57959.99}, {""descripcion"": ""PRESTAMO PERSONAL"", ""fecha_concesion"": ""15/02/2024"", ""importe_concedido"": 26000, ""saldo_pendiente"": 22493.02}]",,195,fotos_diputados\deputy_195.jpg,Logo_partidos\deputy_0195.jpg,hemiciclo\hemi_0195_1411.gif,roberto-garcia-moris,91261.66
deputy_195_assets_000182_001_e_0057279_20250220.json,ROBERTO GARCÍA MORÍS,CASADO,SEPARACIÓN DE BIENES,23/07/2023,09/08/2023,Diputado,ASTURIAS,,,https://twitter.com/MorisSiero,,[],[],[],[],13382.58,"[{""clase"": ""VIVIENDA CON GARAJE"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""1990"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (25%)""}, {""clase"": ""APARTAMENTO"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""HERENCIA (100%)"", ""titulo_adquisicion"": """"}, {""clase"": ""VIVIENDA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2015"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (50%)""}, {""clase"": ""VIVIENDA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2024"", ""derecho"": ""HERENCIA (100%)"", ""titulo_adquisicion"": """"}, {""clase"": ""SOLAR"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2024"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (50%)""}]","[{""clase"": ""FINCA RÚSTICA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""1990"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (25%)""}, {""clase"": ""FINCAS RÚSTICAS"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2012"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (50%)""}, {""clase"": ""FINCA RÚSTICA"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2016"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (50%)""}, {""clase"": ""FINCAS RÚSTICAS"", ""situacion"": ""ASTURIAS"", ""fecha_adquisicion"": ""2024"", ""derecho"": ""HERENCIA"", ""titulo_adquisicion"": ""MULTIPROPIEDAD (50%)""}]",[],"[{""descripcion"": ""5 CUENTAS EN DIFERENTES ENTIDADES BANCARIAS"", ""saldo"": 11260.25}]",[],[],[],"[{""fecha_adquisicion"": ""2007"", ""descripcion"": ""VEHÍCULO TOYOTA YARIS SOL""}, {""fecha_adquisicion"": ""2012"", ""descripcion"": ""VEHÍCULO MERCEDES CLASE A""}, {""fecha_adquisicion"": ""2024"", ""descripcion"": ""VEHÍCULO MERCEDES CLASE B""}]",[],"[{""descripcion"": ""PRESTAMO HIPOTECARIO (CAJA RURAL DE ASTURIAS)"", ""fecha_concesion"": ""22/03/2023"", ""importe_concedido"": 60000, ""saldo_pendiente"": 57317}, {""descripcion"": ""PRESTAMO PERSONAL (CAJA RURAL DE ASTURIAS)"", ""fecha_concesion"": ""15/02/2024"", ""importe_concedido"": 26000, ""saldo_pendiente"": 19931.18}, {""descripcion"": ""PRESTAMO PERSONAL VIVIENDA (CAJA RURAL DE ASTURIAS)"", ""fecha_concesion"": ""04/04/2024"", ""importe_concedido"": 35000, ""saldo_pendiente"": 30221.37}]",,195,fotos_diputados\deputy_195.jpg,Logo_partidos\deputy_0195.jpg,hemiciclo\hemi_0195_1411.gif,roberto-garcia-moris,91261.66
deputy_196_assets_000184_000_e_0000788_20230809.json,ANA BELÉN VÁZQUEZ BLANCO,SOLTERA,,23 DE JULIO DE 2023,9 DE AGOSTO DE 2023,Diputado,,https://www.facebook.com/anabelen.vazquezblanco.1,https://www.instagram.com/anadebande/,https://twitter.com/anadebande,,"[{""procedencia"": ""CONGRESO DE LOS DIPUTADOS"", ""concepto"": null, ""euros"": 4594.1}]","[{""procedencia"": null, ""concepto"": ""TRIENIOS ADMINISTRACIÓN"", ""euros"": 4594.1}]",[],[],16511.97,"[{""clase_y_caracteristicas"": ""VIVIENDA UNIFAMILIAR"", ""situacion"": ""BANDE (OURENSE)"", ""fecha_adquisicion"": ""FIN DE CONSTRUCCION AÑO 2012"", ""derecho_sobre_el_bien"": ""100% PROPIEDAD"", ""titulo_adquisicion"": null}]","[{""clase_y_caracteristicas"": ""2 FINCAS RÚSTICAS"", ""situacion"": ""CHAUS (IOBEIRA)"", ""fecha_adquisicion"": ""2022 HERENCIA"", ""derecho_sobre_el_bien"": ""100% PROPIEDAD"", ""titulo_adquisicion"": ""HERENCIA""}, {""clase_y_caracteristicas"": ""1 FINCA RUSTICA"", ""situacion"": ""BANDE"", ""fecha_adquisicion"": ""2022 HERENCIA"", ""derecho_sobre_el_bien"": ""100% PROPIEDAD"", ""titulo_adquisicion"": ""HERENCIA""}]",[],"[{""tipo"": ""CUENTA CORRIENTE"", ""saldo"": 41071.08}]","[{""descripcion"": ""20 TÍTULOS DEPÓSITO BANCO SANTANDER"", ""valor"": 1828.01}, {""descripcion"": ""26 TÍTULOS DEPÓSITO BANCO SANTANDER"", ""valor"": 97.77}]",[],[],"[{""fecha_adquisicion"": ""AÑO 2018"", ""descripcion"": ""MERCEDES GLA""}]","[{""descripcion"": ""PLAN DE PENSIONES BBVA"", ""valor"": 16307.7}, {""descripcion"": ""PLAN DE PENSIONES SANTANDER"", ""valor"": 8409.98}]","[{""descripcion_y_acreedor"": ""PRESTAMO HIPOTECARIO BANCO SANTANDER"", ""fecha_concesion"": ""03/11/2011"", ""importe_concedido"": 200000, ""saldo_pendiente"": 70908.58}]",,196,fotos_diputados\deputy_196.jpg,Logo_partidos\deputy_0196.jpg,hemiciclo\hemi_0196_3509.gif,ana-belen-vazquez-blanco,91261.66
deputy_197_assets_000187_000_e_0000799_20230809.json,ROSA MARÍA QUINTANA CARBALLO,CASADA,SEPARACIÓN DE BIENES,23/07/2023,09/08/2023,Diputado,OURENSE,,,,,"[{""concepto"": ""RENDIMIENTOS DEL TRABAJO"", ""euros"": ""83.217,79""}]",[],[],[],4264.95,"[{""clase_y_caracteristicas"": ""APARTAMENTO, TRASTERO Y GARAJE"", ""situacion"": ""OURENSE"", ""fecha_adquisicion"": ""2018"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO POR HERENCIA""}, {""clase_y_caracteristicas"": ""CASA"", ""situacion"": ""BASTAVALIÑOS BRION"", ""fecha_adquisicion"": ""1994"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO COMPRAVENTA""}, {""clase_y_caracteristicas"": ""APARTAMENTO, GARAJE Y TRASTERO"", ""situacion"": ""BRION"", ""fecha_adquisicion"": ""2007"", ""derecho_sobre_el_bien"": ""50% PROPIEDAD COMPRAVENTA""}, {""clase_y_caracteristicas"": ""APARTAMENTO, GARAJE Y TRASTERO"", ""situacion"": ""RIBEIRA"", ""fecha_adquisicion"": ""2007"", ""derecho_sobre_el_bien"": ""50% PROPIEDAD COMPRAVENTA""}, {""clase_y_caracteristicas"": ""APARTAMENTO, GARAJE Y TRASTERO"", ""situacion"": ""SANXENXO"", ""fecha_adquisicion"": ""2023"", ""derecho_sobre_el_bien"": ""COMUNIDAD DE BIENES COMPRAVENTA 50 % PLENO DOMINIO""}, {""clase_y_caracteristicas"": ""APARTAMENTO, GARAJE Y TRASTERO"", ""situacion"": ""OURENSE"", ""fecha_adquisicion"": ""2023"", ""derecho_sobre_el_bien"": ""COMUNIDAD DE BIENES COMPRAVENTA 50 % PLENO DOMINIO""}]","[{""clase_y_caracteristicas"": ""FINCAS RÚSTICAS EN PEREIRO DE AGUIAR-REGATO/CASTRO/VALES/DEVESA/MONTIÑO"", ""situacion"": ""OURENSE"", ""fecha_adquisicion"": ""2023"", ""derecho_sobre_el_bien"": ""COMUNIDAD DE BIENES ADJUDICACIÓN DE HERENCIA""}, {""clase_y_caracteristicas"": ""FINCAS RÚSTICAS EN PEREIRO DE AGUIAR-REGATO/CASTRO/VALES/DEVESA/MONTIÑO"", ""situacion"": ""OURENSE"", ""fecha_adquisicion"": ""2020"", ""derecho_sobre_el_bien"": ""COMUNIDAD DE BIENES ADJUDICACIÓN DE HERENCIA""}, {""clase_y_caracteristicas"": ""FINCAS AS COSTAS/COSTADO/TAPADAS/AMARÁN/CAMIÑO DO PORTO/A PONTE"", ""situacion"": ""OURENSE"", ""fecha_adquisicion"": ""2018"", ""derecho_sobre_el_bien"": ""ADJUDICADO POR HERENCIA""}]",[],"[{""tipo"": ""CUENTA CORRIENTE"", ""saldo"": ""32.589,25""}, {""tipo"": ""CUENTA CORRIENTE"", ""saldo"": ""30.000""}]",[],[],[],"[{""fecha_adquisicion"": ""2020"", ""descripcion"": ""ALFA ROMEO STELVIO""}]",[],"[{""prestamo"": ""PRESTAMO HIPOTECARIO VIVIENDA"", ""fecha_concesion"": ""31/10/2008"", ""importe_concedido"": ""38.500"", ""saldo_pendiente"": ""25.271,05""}, {""prestamo"": ""PRESTAMO CONSUMO"", ""fecha_concesion"": ""30/10/2020"", ""importe_concedido"": ""15.225"", ""saldo_pendiente"": ""9.914,49""}]",CASA EN LUGAR PEREIRO DE ALEN OURENSE 2023 COMUNIDAD DE BIENES COMPRAVENTA 50% PLENO DOMINIO CASA EN PEREIRO DE AGUIAR OURENSE 2020 COMUNIDAD DE BIENES ADJUDICACIÓN DE HERENCIA FINCAS: O REGATO/CASTRO/MONTIÑO/PRESAS/CAXENARES OURENSE 2018 PLENO DOMINIO ADJUDICACIÓN HERENCIA,197,fotos_diputados\deputy_197.jpg,Logo_partidos\deputy_0197.jpg,hemiciclo\hemi_0197_5603.gif,rosa-maria-quintana-carballo,91261.66
deputy_198_assets_000188_000_e_0000802_20230809.json,TRISTANA MARÍA MORALEJA GÓMEZ,DIVORCIADA,,23/07/2023,09/08/2023,Diputado,A Coruña,,,https://twitter.com/TristanaMg,,"[{""concepto"": ""RENDIMIENTOS DEL TRABAJO"", ""euros"": 62857.92}]",[],[],[],17504.41,"[{""clase_y_caracteristicas"": ""PISO"", ""situacion"": ""A CORUÑA"", ""fecha_adquisicion"": ""ENERO 2018"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""PRIVATIVO-HERENCIA""}, {""clase_y_caracteristicas"": ""PISO"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""ABRIL 2021"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""PRIVATIVO-HERENCIA""}, {""clase_y_caracteristicas"": ""PLAZA DE GARAJE"", ""situacion"": ""A CORUÑA"", ""fecha_adquisicion"": ""ABRIL 2023"", ""derecho_sobre_el_bien_y_titulo_adquisicion"": ""PRIVATIVO-COMPRAVENTA""}]",[],[],"[{""tipo"": ""AHORRO LA VISTA"", ""saldo"": 121584.08}]",[],[],[],"[{""fecha_adquisicion"": ""ENERO 2016"", ""descripcion"": ""MINI COOPER D CILINDRADA 1600 CC""}]",[],[],,198,fotos_diputados\deputy_198.jpg,Logo_partidos\deputy_0198.jpg,hemiciclo\hemi_0198_3710.gif,tristana-maria-moraleja-gomez,91261.66
deputy_199_assets_000192_000_e_0000826_20230809.json,Pedro PUY FRAGA,Casado,Separación de Bienes,23 de julio 2023,9 de agosto 2023,Senador,,,,,,"[{""procedencia"": ""PARLAMENTO DE GALICIA"", ""concepto"": ""DIPUTADO"", ""euros"": 53879.66}, {""procedencia"": ""UNIVERSIDAD DE SANTIAGO"", ""concepto"": ""TRIENIOS"", ""euros"": 7041.76}]",[],[],[],15897.78,"[{""clase"": ""VIVIENDA UNIFAMILIAR CON FINCA"", ""situacion"": ""A CORUÑA"", ""fecha_adquisicion"": ""1998"", ""derecho"": ""COMPRAVENTA"", ""porcentaje"": ""66%""}, {""clase"": ""VIVIENDA UNIFAMILIAR CON FINCA"", ""situacion"": ""A CORUÑA"", ""fecha_adquisicion"": ""2019"", ""derecho"": ""HERENCIA"", ""porcentaje"": ""9,747%""}]",[],[],"[{""tipo"": ""DEPOSITOS EN CUENTAS DE AHORRO"", ""saldo"": 32487.09}]",[],[],[],"[{""fecha_adquisicion"": ""29/05/2020"", ""descripcion"": ""Vehículo Audi Q5 (matriculado el 26/12/2018)""}]","[{""descripcion"": ""Plan de pensiones"", ""valor"": 8005.65}]","[{""descripcion"": ""PRESTAMO HIPOTECARIO"", ""acreedor"": ""ABANCA"", ""fecha_concesion"": ""3/3/1999"", ""importe_concedido"": 180303.63, ""saldo_pendiente"": 1727.09}, {""descripcion"": ""FINANCIACIÓN ADQUISICIÓN VEHÍCULO"", ""acreedor"": ""VW FINANCE"", ""importe_concedido"": 14000, ""saldo_pendiente"": null}]",,199,fotos_diputados\deputy_199.jpg,Logo_partidos\deputy_0199.jpg,hemiciclo\hemi_0199_3405.gif,pedro-puy-fraga,97457.92
deputy_200_assets_000189_000_e_0000806_20230809.json,Marta González Vázquez,Casada,Separación de bienes,23 julio 2023,9 agosto 2023,Diputado,A Coruña,,,https://twitter.com/martaglezvzqz,,[],[],[],[],30603.41,"[{""clase_y_caracteristicas"": ""Vivienda habitual"", ""situacion"": ""A Coruña"", ""fecha_adquisicion"": ""02/08/2001"", ""derecho_sobre_el_bien"": ""Pleno dominio"", ""titulo_adquisicion"": ""Compraventa""}]",[],[],"[{""tipo"": ""Cuenta corriente"", ""saldo"": 62613}, {""tipo"": ""Cuenta corriente"", ""saldo"": 87142}]","[{""descripcion"": ""Fondos de inversión Abanca (Información bancaria 9/8/2023)"", ""valor"": 63574.88}, {""descripcion"": ""Participaciones ING Superfondo dinámico a 9/8/2023"", ""valor"": 3598.0}]",[],[],"[{""fecha_adquisicion"": ""03/06/2011"", ""descripcion"": ""Citroen Gran Picasso Avatar HDI 110 (fecha matriculación 24/06/2010)""}, {""fecha_adquisicion"": ""21/01/2016"", ""descripcion"": ""Mazda 2 (fecha matriculación 21/01/2016)""}]",[],"[{""descripcion"": ""préstamo hipotecario sobre vivienda habitual"", ""fecha_concesion"": ""2001"", ""importe_concedido"": 181505.66, ""saldo_pendiente"": 2347.85}]","En el año fiscal de 2022 accedí a la herencia por fallecimiento de padre y madre, lo que ha supuesto un incremento patrimonial en las cuentas corrientes y en el fondo de inversión.",200,fotos_diputados\deputy_200.jpg,Logo_partidos\deputy_0200.jpg,hemiciclo\hemi_0200_5.gif,marta-gonzalez-vazquez,138482.54
deputy_201_assets_000327_000_e_0001373_20230816.json,Jorge Pueyo Sanz,Soltero,,23 de julio de 2023,9 de agosto de 2023,Diputado,Zaragoza,,,https://twitter.com/jorge_pueyo95,,"[{""concepto"": ""Rendimientos de actividades económicas"", ""euros"": 23844.09}, {""concepto"": ""Rendimientos del trabajo"", ""euros"": 500.0}]",[],"[{""concepto"": ""Suma de rendimientos de capital mobiliario a integrar en la base imponible del ahorro"", ""euros"": 4.01}]",[],4257.78,[],[],[],"[{""tipo"": ""Cuentas Corrientes y depósitos bancarios"", ""saldo"": 14939.27, ""fecha"": ""12/08/2023""}]",[],[],[],[],[],[],,201,fotos_diputados\deputy_201.jpg,Logo_partidos\deputy_0201.jpg,hemiciclo\hemi_0201_2308.gif,jorge-pueyo-sanz,124863.62
deputy_202_assets_000221_000_e_0000937_20230810.json,Rafael Hernando Fraile,Divorciado,,23 de Julio de 2023,9 de Agosto de 2023,Diputado,Almería,,,,,[],[],[],[],29290.97,"[{""clase"": ""Vivienda"", ""situacion"": ""Madrid"", ""fecha_adquisicion"": ""2009"", ""derecho"": ""Pleno dominio 100%"", ""titulo_adquisicion"": ""COMPRAVENTA""}, {""clase"": ""Vivienda"", ""situacion"": ""Guadalajara"", ""fecha_adquisicion"": ""2015"", ""derecho"": ""Herencia 10% nuda propiedad"", ""titulo_adquisicion"": null}]",[],[],"[{""tipo"": ""Cuentas corrientes"", ""saldo"": ""73.837,04""}]","[{""descripcion"": ""Acciones BBVA"", ""valor"": ""9.888,17""}]",[],[],"[{""fecha_adquisicion"": ""1.997"", ""descripcion"": ""AUDI 4 1.8T""}, {""fecha_adquisicion"": ""2.009"", ""descripcion"": ""VW GOLF 6 GTD""}]","[{""descripcion"": ""PLANES DE PENSIONES Y MUTUALIDAD DE LA ABOGACIA"", ""valor"": ""196.472,26""}]","[{""descripcion"": ""PRESTAMO HIPOTECARIO BBVA"", ""fecha_concesion"": ""2.009"", ""importe_concedido"": ""200.000,00"", ""saldo_pendiente"": ""48.501,33""}, {""descripcion"": ""PENSIÓN DE ALIMENTOS (15.600€ ANUALES)"", ""fecha_concesion"": null, ""importe_concedido"": null, ""saldo_pendiente"": null}, {""descripcion"": ""VIVIENDA EN ALQUILER EN ALMERÍA (10.710€ ANUALES)"", ""fecha_concesion"": null, ""importe_concedido"": null, ""saldo_pendiente"": null}]",,202,fotos_diputados\deputy_202.jpg,Logo_partidos\deputy_0202.jpg,hemiciclo\hemi_0202_3407.gif,rafael-hernando-fraile,
deputy_203_assets_000191_000_e_0000814_20230809.json,LOURDES MENDEZ MONASTERIO,CASADA,SEPARACION DE BIENES,23 DE JULIO DE 2023,9 DE AGOSTO DE 2023,Diputado,MURCIA,,,https://twitter.com/LourdesMndezM1,,[],[],[],"[{""concepto"": ""ALQUILER LOCAL"", ""euros"": 2255}]",16808.0,"[{""clase"": ""VIVIENDA"", ""situacion"": ""MURCIA"", ""fecha_adquisicion"": ""2003"", ""derecho"": ""COMPRA VENTA 50%""}, {""clase"": ""PLAZA GARAJE"", ""situacion"": ""MURCIA"", ""fecha_adquisicion"": ""2003"", ""derecho"": ""COMPRA VENTA""}, {""clase"": ""LOCAL 20 M2"", ""situacion"": ""SAN JAVIER"", ""fecha_adquisicion"": ""1985"", ""derecho"": ""COMPRA VENTA""}, {""clase"": ""VIVIENDA"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""2010"", ""derecho"": ""COMPRA VENTA 50%""}]",[],[],"[{""tipo"": ""CUENTA CORRIENTE"", ""saldo"": 3000}]","[{""descripcion"": ""FONDO DE INVERSION"", ""valor"": 26000}]","[{""descripcion"": ""ACCIONES"", ""valor"": 130000}]",[],"[{""fecha_adquisicion"": ""2007"", ""descripcion"": ""PEUGEOT 207""}]","[{""descripcion"": ""PLANES DE PENSIONES"", ""valor"": 65500}]","[{""descripcion"": ""HIPOTECA VIVIENDA 50%"", ""fecha_concesion"": ""2010"", ""importe_concedido"": 287500, ""saldo_pendiente"": 153885}]",,203,fotos_diputados\deputy_203.jpg,Logo_partidos\deputy_0203.jpg,hemiciclo\hemi_0203_2610.gif,lourdes-mendez-monasterio,91261.66
deputy_204_assets_000190_000_e_0000813_20230809.json,MARIA SANDRA MONEO DIEZ,CASADA,SEPARACION DE BIENES,23 DE JULIO DE 2023,9 DE AGOSTO DE 2023,Diputado,,,,https://twitter.com/DiezMoneo,,[],[],[],"[{""concepto"": ""PORTAVOZ ADJUNTO GPP"", ""euros"": 37687.19}]",27855.98,"[{""descripcion"": ""50% de vivienda con plaza de garage"", ""situacion"": ""MADRID"", ""fecha_adquisicion"": ""03/09/2002"", ""derecho_sobre_el_bien"": ""PLENO DOMINIO"", ""titulo_adquisicion"": ""COMPRAVENTA""}]",[],[],"[{""saldo"": 9240.21}]",[],[],[],"[{""fecha_adquisicion"": ""2023"", ""descripcion"": ""50% FORD KUGA.CILINDRADA 2488 CC. HIBRIDO ENCHUFABLE""}]",[],"[{""descripcion"": ""50% DE PRESTAMO HIPOTECARIO CONCEDIDO POR CAJA BURGOS"", ""fecha_concesion"": ""03/09/2002"", ""importe_concedido"": 255000, ""saldo_pendiente"": 51077.83}, {""descripcion"": ""33,3% DE PRESTAMO HIPOTECARIO CONCEDIDO POR CAJA CIRCULO"", ""fecha_concesion"": ""11/03/2005"", ""importe_concedido"": 84500, ""saldo_pendiente"": 27291.4}, {""descripcion"": ""PRESTAMO PERSONAL CONCEDIDO POR IBERCAJA"", ""fecha_concesion"": ""25/07/2016"", ""importe_concedido"": 36000, ""saldo_pendiente"": 13938.43}]",,204,fotos_diputados\deputy_204.jpg,Logo_partidos\deputy_0204.jpg,hemiciclo\hemi_0204_3517.gif,maria-sandra-moneo-diez,97457.92
