cod_parlamentario,name,deputy_photo,hemiciclo_image,facebook,instagram,twitter,website,url
256,Andrés Alberto Rodríguez Almeida,True,True,https://www.facebook.com/albertville,https://www.instagram.com/albertorodriguezalmeida_vox/,https://twitter.com/AlbertoRA_VOX,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=256&idLegislatura=XV&mostrarAgenda=false
257,Obdulia Taboadela Álvarez,True,True,,,https://twitter.com/OTaboadela,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=257&idLegislatura=XV&mostrarAgenda=false
258,Borja Sémper Pascual,True,True,,,https://twitter.com/bsemper,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=258&idLegislatura=XV&mostrarAgenda=false
259,Carlos Aragonés Mendiguchía,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=259&idLegislatura=XV&mostrarAgenda=false
260,Bartolomé Madrid Olmo,True,True,,,https://twitter.com/bmadridolmo,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=260&idLegislatura=XV&mostrarAgenda=false
261,Óscar López Águeda,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=261&idLegislatura=XV&mostrarAgenda=false
262,Ione Belarra Urteaga,True,True,https://www.facebook.com/IoneBelarra/,https://www.instagram.com/ionebelarra/,https://twitter.com/ionebelarra,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=262&idLegislatura=XV&mostrarAgenda=false
263,Manuel Mariscal Zabala,True,True,,,https://twitter.com/MariscalZabala,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=263&idLegislatura=XV&mostrarAgenda=false
264,Ignacio López Cano,True,True,,https://www.instagram.com/nasholop/,https://twitter.com/nasholop,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=264&idLegislatura=XV&mostrarAgenda=false
265,Asier Antona Gómez,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=265&idLegislatura=XV&mostrarAgenda=false
266,Carlos García Adanero,True,True,,,https://twitter.com/GarciaAdanero,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=266&idLegislatura=XV&mostrarAgenda=false
267,Marta Lois González,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=267&idLegislatura=XV&mostrarAgenda=false
268,Francisco Sierra Caballero,True,True,https://www.facebook.com/profile.php?id=1408952589,https://www.instagram.com/fcompoliticas,https://twitter.com/fsierracb,http://www.franciscosierracaballero.net,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=268&idLegislatura=XV&mostrarAgenda=false
269,Fèlix Alonso Cantorné,True,True,,,https://twitter.com/AlonsoCantorne,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=269&idLegislatura=XV&mostrarAgenda=false
270,Jaime Miguel De los Santos González,True,True,,https://www.instagram.com/delossantosleal,https://twitter.com/delossantosleal,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=270&idLegislatura=XV&mostrarAgenda=false
271,Cristina Narbona Ruiz,True,True,,,https://twitter.com/cristinanarbona,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=271&idLegislatura=XV&mostrarAgenda=false
272,Lídia Guinart Moreno,True,True,,https://www.instagram.com/lidiaguinart,https://twitter.com/lidiaguinart,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=272&idLegislatura=XV&mostrarAgenda=false
273,Lázaro Azorín Salar,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=273&idLegislatura=XV&mostrarAgenda=false
274,María Pilar Alegría Continente,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=274&idLegislatura=XV&mostrarAgenda=false
275,José Manuel Albares Bueno,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=275&idLegislatura=XV&mostrarAgenda=false
276,Raquel Clemente Muñoz,True,True,https://www.facebook.com/raquel.clementemunoz,https://www.instagram.com/Raquel.cle_,https://twitter.com/RaquelClemente,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=276&idLegislatura=XV&mostrarAgenda=false
277,José Alberto Herrero Bono,True,True,https://www.facebook.com/albertoherrbo,,https://twitter.com/herrerobono,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=277&idLegislatura=XV&mostrarAgenda=false
278,Diana Morant Ripoll,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=278&idLegislatura=XV&mostrarAgenda=false
279,Mercedes González Fernández,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=279&idLegislatura=XV&mostrarAgenda=false
280,José Miñones Conde,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=280&idLegislatura=XV&mostrarAgenda=false
281,María del Mar Sánchez Sierra,True,True,,https://www.instagram.com/marsanchezsierra/,https://twitter.com/MARSANCHEZSIERR,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=281&idLegislatura=XV&mostrarAgenda=false
282,Eduardo Carazo Hermoso,True,True,,,https://twitter.com/educarazo,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=282&idLegislatura=XV&mostrarAgenda=false
283,María de la Cabeza Ruiz Solás,True,True,,,https://twitter.com/ruizsolas,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=283&idLegislatura=XV&mostrarAgenda=false
284,Rocío De Meer Méndez,True,True,,,https://twitter.com/MeerRocio,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=284&idLegislatura=XV&mostrarAgenda=false
285,Marta María Rivera de la Cruz,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=285&idLegislatura=XV&mostrarAgenda=false
286,Fernando Grande,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=286&idLegislatura=XV&mostrarAgenda=false
287,Oskar Matute García de Jalón,True,True,https://www.facebook.com/matute.oskar,,https://twitter.com/oskarmatute,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=287&idLegislatura=XV&mostrarAgenda=false
288,Isabel Pozueta Fernández,True,True,,,https://twitter.com/BelPozueta,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=288&idLegislatura=XV&mostrarAgenda=false
289,Iñaki Ruiz de Pinedo Undiano,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=289&idLegislatura=XV&mostrarAgenda=false
290,Jon Iñarritu García,True,True,,,https://twitter.com/JonInarritu,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=290&idLegislatura=XV&mostrarAgenda=false
291,Marije Fullaondo la Cruz,True,True,,,https://twitter.com/MarijeFullaondo,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=291&idLegislatura=XV&mostrarAgenda=false
292,Javier Sánchez Serna,True,True,https://www.facebook.com/JavierSanchezSernaEducacion/c,,https://twitter.com/J_Sanchez_Serna,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=292&idLegislatura=XV&mostrarAgenda=false
293,Patricia Rueda Perelló,True,True,,,https://twitter.com/_patricia_rueda,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=293&idLegislatura=XV&mostrarAgenda=false
294,Ricardo Chamorro Delmo,True,True,https://www.facebook.com/ricardo.delmo,,https://twitter.com/rchamode,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=294&idLegislatura=XV&mostrarAgenda=false
295,Carla Toscano de Balbín,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=295&idLegislatura=XV&mostrarAgenda=false
296,Alejandro Soler Mur,True,True,https://www.facebook.com/asolermur,,https://twitter.com/AlejandroSolerM,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=296&idLegislatura=XV&mostrarAgenda=false
297,Luis María Beamonte Mesa,True,True,,,https://twitter.com/LuismaBeamonte,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=297&idLegislatura=XV&mostrarAgenda=false
298,Alfonso Carlos Macías Gata,True,True,https://www.facebook.com/popularesbarcarrota,https://www.instagram.com/alfonsomaciasgata/,https://x.com/alfonsoGat58095,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=298&idLegislatura=XV&mostrarAgenda=false
299,Antonio Cavacasillas Rodríguez,True,True,https://www.facebook.com/antonio.cavacasillas.5,https://www.instagram.com/acavacasillas/,https://twitter.com/acavacasillas,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=299&idLegislatura=XV&mostrarAgenda=false
300,Mertxe Aizpurua Arzallus,True,True,https://www.facebook.com/aizpurua.mertxe,,https://twitter.com/MertxeAizpurua,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=300&idLegislatura=XV&mostrarAgenda=false
301,Íñigo Errejón Galván,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=301&idLegislatura=XV&mostrarAgenda=false
302,Héctor Gómez Hernández,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=302&idLegislatura=XV&mostrarAgenda=false
303,Maribel Vaquero Montero,True,True,,,https://twitter.com/maribelvaquero_,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=303&idLegislatura=XV&mostrarAgenda=false
304,Aitor Esteban Bravo,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=304&idLegislatura=XV&mostrarAgenda=false
305,Joseba Andoni Agirretxea Urresti,True,True,https://www.facebook.com/joseba.agirretxea,,https://twitter.com/jagirretxea,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=305&idLegislatura=XV&mostrarAgenda=false
306,Mikel Legarda Uriarte,True,True,https://www.facebook.com/legardamikel,,https://twitter.com/MikelLegarda,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=306&idLegislatura=XV&mostrarAgenda=false
307,María de los Reyes Romero Vilches,True,True,,https://www.instagram.com/reyesromerov/,https://twitter.com/rromerovilches,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=307&idLegislatura=XV&mostrarAgenda=false
308,José Ignacio Romaní Cantera,True,True,,,https://twitter.com/IgnRomani,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=308&idLegislatura=XV&mostrarAgenda=false
309,Idoia Sagastizabal Unzetabarrenetxea,True,True,,,https://twitter.com/Idosagasti,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=309&idLegislatura=XV&mostrarAgenda=false
310,Verónica Martínez Barbero,True,True,,,https://twitter.com/m_barbero,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=310&idLegislatura=XV&mostrarAgenda=false
311,Agustín Santos Maraver,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=311&idLegislatura=XV&mostrarAgenda=false
312,Gabriel Rufián Romero,True,True,https://www.facebook.com/gabriel.rufianromero,,https://twitter.com/gabrielrufian,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=312&idLegislatura=XV&mostrarAgenda=false
313,Montserrat Bassa Coll,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=313&idLegislatura=XV&mostrarAgenda=false
314,Concepción Gamarra Ruiz,True,True,,https://www.instagram.com/cuca_gamarra,https://twitter.com/cucagamarra,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=314&idLegislatura=XV&mostrarAgenda=false
315,Cayetana Álvarez de Toledo Peralta,True,True,,,https://twitter.com/cayetanaAT,http://www.cayetanaalvarezdetoledo.com/,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=315&idLegislatura=XV&mostrarAgenda=false
316,Alberto Asarta Cuevas,True,True,,,https://twitter.com/AlbertoAsarta,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=316&idLegislatura=XV&mostrarAgenda=false
317,Santiago Abascal Conde,True,True,,,https://twitter.com/Santi_ABASCAL,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=317&idLegislatura=XV&mostrarAgenda=false
318,Joaquín Robles López,True,True,,,https://twitter.com/JoaquinRobles55,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=318&idLegislatura=XV&mostrarAgenda=false
319,María Soledad Cruz,True,True,https://www.facebook.com/sol.cruzguzman,https://www.instagram.com/solcruzguzmangarcia/,https://twitter.com/solcruzguzman,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=319&idLegislatura=XV&mostrarAgenda=false
320,Milagros Marcos Ortega,True,True,https://www.facebook.com/mila.marcos.520,https://www.instagram.com/milamarcos08/,https://twitter.com/milamarcos08,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=320&idLegislatura=XV&mostrarAgenda=false
321,Noelia Cobo Pérez,True,True,https://www.facebook.com/noelia.coboperez.5,,https://twitter.com/NoeliaCoboP,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=321&idLegislatura=XV&mostrarAgenda=false
322,Lilith Verstrynge Revuelta,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=322&idLegislatura=XV&mostrarAgenda=false
323,Miguel Ángel Paniagua Núñez,True,True,https://www.facebook.com/miguelangelpaniaguanunez,https://www.instagram.com/miguelangelpaniaguanunez/,https://twitter.com/mapaniagua,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=323&idLegislatura=XV&mostrarAgenda=false
324,Manuel Cobo Vega,True,True,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=324&idLegislatura=XV&mostrarAgenda=false
325,Francisco Javier Ortega Smith,True,True,,https://www.instagram.com/javierortegasmith/?hl=es,https://twitter.com/Ortega_Smith,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=325&idLegislatura=XV&mostrarAgenda=false
326,Meritxell Batet Lamaña,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=326&idLegislatura=XV&mostrarAgenda=false
327,Aina Vidal Sáez,True,True,https://www.facebook.com/aina.vidal,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=327&idLegislatura=XV&mostrarAgenda=false
328,Gerardo Pisarello Prados,True,True,https://www.facebook.com/GerardoPisarelloPrados/,https://www.instagram.com/g_pisarellop/,https://twitter.com/G_Pisarello,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=328&idLegislatura=XV&mostrarAgenda=false
329,Eloi Badia Casas,True,True,,https://www.instagram.com/eloi_badia/,https://twitter.com/eloibadia,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=329&idLegislatura=XV&mostrarAgenda=false
330,Gala Pin Ferrando,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=330&idLegislatura=XV&mostrarAgenda=false
331,Carina Mejías Sánchez,True,True,,,https://twitter.com/carinamejias,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=331&idLegislatura=XV&mostrarAgenda=false
332,Júlia Boada Danés,True,True,,https://www.instagram.com/juliabd/,https://twitter.com/bdjulia,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=332&idLegislatura=XV&mostrarAgenda=false
333,Sandra Fernández Herranz,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=333&idLegislatura=XV&mostrarAgenda=false
334,Ana Isabel Alós López,True,True,,https://www.instagram.com/anaialos/,https://twitter.com/AnaAlos,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=334&idLegislatura=XV&mostrarAgenda=false
335,Teresa Ribera Rodríguez,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=335&idLegislatura=XV&mostrarAgenda=false
336,Pedro Casares Hontañón,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=336&idLegislatura=XV&mostrarAgenda=false
337,María Jesús Montero Cuadrado,True,True,,,https://twitter.com/mjmonteroc,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=337&idLegislatura=XV&mostrarAgenda=false
338,Teslem Andala Ubbi,True,True,,https://www.instagram.com/teshsidi/,https://twitter.com/teshsidi,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=338&idLegislatura=XV&mostrarAgenda=false
339,Juan Luis Pedreño Molina,True,True,,,https://twitter.com/juan_pedreno,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=339&idLegislatura=XV&mostrarAgenda=false
340,Esther Llamazares Domingo,True,True,https://www.facebook.com/EsLlamazares,https://www.instagram.com/esllamazares/,https://twitter.com/EsLlamazares,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=340&idLegislatura=XV&mostrarAgenda=false
341,María Eugenia Carballedo Berlanga,True,True,,https://www.instagram.com/eugenia_carballedo/,https://twitter.com/ECarballedo,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=341&idLegislatura=XV&mostrarAgenda=false
342,Yolanda Díaz Pérez,True,True,https://www.facebook.com/Yolanda-D%C3%ADaz-P%C3%A9rez-1388495761396359/,https://www.instagram.com/diaz_yolanda_/,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=342&idLegislatura=XV&mostrarAgenda=false
343,Noelia Núñez González,True,False,,,,,https://www.congreso.es/es/busqueda-de-diputados?p_p_id=diputadomodule&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_diputadomodule_mostrarFicha=true&codParlamentario=343&idLegislatura=XV&mostrarAgenda=false
